Epoch, Val_fscore, Val_acc, Train_loss, Val_loss
0, 0.2518074256718801, 0.45104, 1.8446353673934937, 1.2323737144470215
1, 0.27857948641250885, 0.5016, 1.488641381263733, 1.1957528591156006
2, 0.3186474153102376, 0.56384, 1.3389049768447876, 1.0824812650680542
3, 0.32601267557929187, 0.58144, 1.210448145866394, 1.0812029838562012
4, 0.4017027405103844, 0.64032, 1.1546697616577148, 0.9162507057189941
5, 0.4201471320633803, 0.63664, 1.0967985391616821, 0.922597348690033
6, 0.41316454744192194, 0.6472, 1.086548089981079, 0.9056790471076965
7, 0.45728162666252187, 0.68352, 1.0089092254638672, 0.847258448600769
8, 0.44032862599928385, 0.66976, 0.9702742695808411, 0.8639593720436096
9, 0.45300886422176995, 0.68768, 0.9708213210105896, 0.8469781279563904
10, 0.4683802514587139, 0.69808, 0.9139696955680847, 0.8157082796096802
11, 0.42640055935951793, 0.65872, 0.8877841234207153, 0.8805260062217712
12, 0.45834671889789474, 0.69472, 0.8515949249267578, 0.8184534907341003
13, 0.4671842755442736, 0.7064, 0.8132890462875366, 0.8223046660423279
14, 0.4824099415278526, 0.71792, 0.7622666954994202, 0.7879771590232849
15, 0.489065518732537, 0.72768, 0.7648968696594238, 0.7978193163871765
16, 0.4803322024598962, 0.70336, 0.7234377861022949, 0.8772264719009399
17, 0.4822663623609846, 0.70736, 0.7187861204147339, 0.8337528109550476
18, 0.4564556330663887, 0.69936, 0.6847988367080688, 0.9224087595939636
19, 0.5021155641175047, 0.71424, 0.6912943720817566, 0.8423289060592651
20, 0.5562062436965544, 0.72608, 0.6351664662361145, 0.7967783808708191
21, 0.5324612022610918, 0.7064, 0.6565989255905151, 0.8532121777534485
22, 0.5599404467506627, 0.7088, 0.6284124851226807, 0.8805077075958252
23, 0.5252903113844207, 0.70176, 0.6055921316146851, 0.8948240876197815
24, 0.48651971325083593, 0.71616, 0.6159605383872986, 0.899520754814148
25, 0.5495417353075223, 0.70384, 0.6041176319122314, 0.9113938212394714
26, 0.5571179169601674, 0.71344, 0.5676686763763428, 0.9353607892990112
27, 0.549239773599698, 0.69584, 0.5497176051139832, 0.9758018255233765
28, 0.5767098547178989, 0.7136, 0.5482075214385986, 0.9108359217643738
29, 0.5044222818809319, 0.70704, 0.5258079171180725, 1.0460246801376343
30, 0.5566778845521874, 0.71856, 0.49086204171180725, 0.9989432692527771
31, 0.5781685605658762, 0.70864, 0.4699808657169342, 0.9865416288375854
32, 0.5600037742144794, 0.71472, 0.4863356351852417, 1.0239511728286743
33, 0.5037168235162829, 0.71376, 0.4984910488128662, 1.1022158861160278
34, 0.559686744494924, 0.71504, 0.4519241154193878, 1.078501582145691
35, 0.5698343681770757, 0.712, 0.4330604374408722, 1.104724407196045
36, 0.5518558904340839, 0.71264, 0.39187321066856384, 1.130171537399292
37, 0.5638373952681491, 0.70528, 0.39918291568756104, 1.1902878284454346
38, 0.5469894970439977, 0.69568, 0.39412376284599304, 1.2318776845932007
39, 0.5161131407946254, 0.70432, 0.4053455591201782, 1.2962466478347778
40, 0.5624463002169734, 0.70448, 0.4101608097553253, 1.2465049028396606
41, 0.5579822233531077, 0.70304, 0.39753150939941406, 1.193496823310852
42, 0.5356260653696061, 0.6776, 0.3438436985015869, 1.5610065460205078
43, 0.5635173507303758, 0.70384, 0.3452548384666443, 1.3677797317504883
44, 0.5502487705295834, 0.69488, 0.4125377833843231, 1.2718231678009033
45, 0.5383159953154846, 0.68704, 0.342974454164505, 1.4691582918167114
46, 0.5443694912890925, 0.70208, 0.3130972385406494, 1.4233535528182983
47, 0.5834206631208821, 0.69808, 0.3056902289390564, 1.4074457883834839
48, 0.5796609307789652, 0.69968, 0.30632880330085754, 1.4729779958724976
49, 0.5401129370543778, 0.68816, 0.28499308228492737, 1.6654696464538574
50, 0.5610869307880467, 0.69152, 0.305355966091156, 1.5370068550109863
51, 0.5785534427010769, 0.70272, 0.2914867699146271, 1.4490281343460083
52, 0.587823724515376, 0.70256, 0.2545396089553833, 1.6378220319747925
53, 0.5678076720003625, 0.7032, 0.27356135845184326, 1.6111781597137451
54, 0.565609430554889, 0.696, 0.251149445772171, 1.7309929132461548
55, 0.5082936945826909, 0.68896, 0.31380465626716614, 1.628420352935791
56, 0.5663628610147079, 0.68784, 0.264020174741745, 1.633388638496399
57, 0.5625298649264991, 0.68608, 0.24586446583271027, 1.9013915061950684
58, 0.5562556603034848, 0.66816, 0.2939605414867401, 1.6734840869903564
59, 0.5516948616466165, 0.69472, 0.25863656401634216, 1.7434443235397339
60, 0.541893285249795, 0.6936, 0.2007541060447693, 1.8032770156860352
61, 0.5315483361750939, 0.68416, 0.19984638690948486, 1.8805067539215088
62, 0.5694415486018926, 0.69072, 0.18199531733989716, 1.9232580661773682
63, 0.5519495201846821, 0.68288, 0.17949268221855164, 1.9674019813537598
64, 0.55722090543592, 0.68464, 0.21205054223537445, 2.055420398712158
65, 0.5166257277189362, 0.6824, 0.24454742670059204, 1.901499629020691
66, 0.5475994276578238, 0.68688, 0.20025472342967987, 1.9792003631591797
67, 0.558822469165844, 0.68464, 0.20507867634296417, 1.9983303546905518
68, 0.5255174868136245, 0.68608, 0.2592470943927765, 1.985737919807434
69, 0.5575568380178128, 0.67792, 0.21480675041675568, 2.0078349113464355
70, 0.546949841273074, 0.68432, 0.15447986125946045, 2.153486967086792
71, 0.5522260128533676, 0.68272, 0.14651045203208923, 2.140850305557251
72, 0.5586776998561503, 0.67632, 0.1458762139081955, 2.2675435543060303
73, 0.5475647350640158, 0.68016, 0.17071212828159332, 2.3740100860595703
74, 0.5267662317965978, 0.6832, 0.19119296967983246, 2.203488826751709
75, 0.5428994778698074, 0.68656, 0.21427004039287567, 2.0561323165893555
76, 0.5576571864995786, 0.6808, 0.17465823888778687, 2.093083381652832
77, 0.5654931970639384, 0.67888, 0.12714292109012604, 2.217451810836792
78, 0.5575439373772691, 0.6784, 0.12089184671640396, 2.2807421684265137
79, 0.5536217643517013, 0.68288, 0.14067447185516357, 2.449735164642334
80, 0.526928631334659, 0.66384, 0.16116030514240265, 2.431833505630493
81, 0.5327207651415762, 0.6624, 0.1734321117401123, 2.3574328422546387
82, 0.548486440082416, 0.68144, 0.13672319054603577, 2.342435359954834
83, 0.5647604716089906, 0.68, 0.12852245569229126, 2.3913846015930176
84, 0.5357980723551169, 0.68592, 0.11090019345283508, 2.5753886699676514
85, 0.5557624485512644, 0.6728, 0.09860707074403763, 2.7489285469055176
86, 0.5057302987267075, 0.67344, 0.2012680619955063, 2.4210939407348633
87, 0.5435272605182926, 0.67296, 0.18707874417304993, 2.4419360160827637
88, 0.5651281162637211, 0.67888, 0.11967159807682037, 2.2934045791625977
89, 0.563240799345213, 0.67936, 0.08957307785749435, 2.6687352657318115
90, 0.5684553637583356, 0.68, 0.08745800703763962, 2.638880729675293
91, 0.5468026873382031, 0.67952, 0.07735016942024231, 2.9356231689453125
92, 0.5420917931881662, 0.68144, 0.09382493793964386, 2.9230666160583496
93, 0.5578386638597095, 0.66704, 0.12326031923294067, 2.8373866081237793
94, 0.548161265904734, 0.66352, 0.20630794763565063, 2.3620245456695557
95, 0.562228932133261, 0.67136, 0.13385654985904694, 2.4780287742614746
96, 0.5560397331499399, 0.67264, 0.10621248930692673, 2.7130074501037598
97, 0.5425542984255772, 0.68288, 0.11807145178318024, 2.7792677879333496
98, 0.5626732398068726, 0.67488, 0.08352047950029373, 2.767712116241455
99, 0.5622506097141294, 0.66992, 0.06743180006742477, 2.98821759223938
100, 0.5335763422593315, 0.65936, 0.11081523448228836, 2.9847562313079834
101, 0.5385241698916431, 0.66304, 0.09288491308689117, 2.8964219093322754
102, 0.5523156176848084, 0.66448, 0.09477522224187851, 2.962367534637451
103, 0.5423011995539313, 0.67872, 0.13568167388439178, 2.7102408409118652
104, 0.5612981600632782, 0.66944, 0.12993904948234558, 2.7373509407043457
105, 0.5671532661438828, 0.67904, 0.07746969908475876, 2.88435959815979
106, 0.5359786093786874, 0.65712, 0.0827334076166153, 3.075662612915039
107, 0.5245659265812126, 0.67856, 0.11668803542852402, 3.054062843322754
108, 0.544933883214692, 0.66944, 0.08967360109090805, 2.983060598373413
109, 0.5501979408978149, 0.67216, 0.06315010786056519, 3.1229100227355957
110, 0.5561078760635468, 0.6688, 0.054287612438201904, 3.205808401107788
111, 0.5477976398913654, 0.67552, 0.0613279789686203, 3.34613037109375
112, 0.5642482800714038, 0.6688, 0.09234033524990082, 3.386138677597046
113, 0.5543320969595624, 0.67024, 0.08261789381504059, 3.217052459716797
114, 0.564664434218121, 0.67088, 0.06224964186549187, 3.148803472518921
115, 0.5660851795483953, 0.67312, 0.06649389863014221, 3.5706863403320312
116, 0.5542108670779468, 0.65952, 0.10615742206573486, 3.2281904220581055
117, 0.5417851424388996, 0.66224, 0.2203911691904068, 2.6149213314056396
118, 0.5691600437483, 0.6752, 0.14187277853488922, 2.2776565551757812
119, 0.5581206020975632, 0.6736, 0.06810953468084335, 2.8334784507751465
120, 0.5689701313487062, 0.67216, 0.05208894982933998, 2.8933422565460205
121, 0.5555480338343327, 0.6712, 0.04815328121185303, 3.1229259967803955
122, 0.5526181848688835, 0.66768, 0.05365521088242531, 3.3951475620269775
123, 0.5496271954708296, 0.66064, 0.10697636753320694, 2.992598056793213
