Epoch, Val_fscore, Val_acc, Train_loss, Val_loss
0, 0.20226185888898027, 0.47344, 0.1512477695941925, 0.11022857576608658
Epoch, Val_fscore, Val_acc, Train_loss, Val_loss
0, 0.18899351439990886, 0.44128, 0.15169887244701385, 0.11707843095064163
