Epoch, Val_fscore, Val_acc, Train_loss, Val_loss
0, 0.4109578603919984, 0.48, 1.8292202949523926, 1.2616091966629028
1, 0.47030167900059344, 0.52336, 1.455246925354004, 1.1767621040344238
2, 0.5921267036156245, 0.62352, 1.3136802911758423, 0.9699435234069824
3, 0.5487777293089281, 0.59872, 1.1863490343093872, 1.0548473596572876
4, 0.6353205365758307, 0.66448, 1.1543354988098145, 0.9152761697769165
5, 0.6213131384261033, 0.64784, 1.1055985689163208, 0.9120885133743286
6, 0.6163825492780783, 0.64736, 1.0459078550338745, 0.9146749377250671
7, 0.6518626135888044, 0.68048, 1.0067116022109985, 0.8838188052177429
8, 0.6671580102818526, 0.69472, 0.9747337698936462, 0.8247458338737488
9, 0.6525053735393183, 0.67168, 0.9389223456382751, 0.8715786933898926
10, 0.6863255467850505, 0.7128, 0.9156699180603027, 0.7991371154785156
11, 0.671970853826538, 0.70144, 0.8677237629890442, 0.8172721266746521
12, 0.6559125722646326, 0.67744, 0.8284915685653687, 0.88502037525177
13, 0.6740670491815043, 0.69872, 0.9109718203544617, 0.8158812522888184
14, 0.6842730187052479, 0.71344, 0.7976948618888855, 0.7992420196533203
15, 0.6976729027770707, 0.72304, 0.7593899369239807, 0.776817262172699
16, 0.6857575555009496, 0.716, 0.7306857705116272, 0.8124819397926331
17, 0.6608780451891082, 0.68752, 0.7352876663208008, 0.906379759311676
18, 0.6883987015196652, 0.71616, 0.7107587456703186, 0.8105856776237488
19, 0.6697677813150673, 0.70128, 0.6697652339935303, 0.8808645606040955
20, 0.6918322969415496, 0.71696, 0.6531283855438232, 0.8182814121246338
21, 0.6773442746289909, 0.70752, 0.6342841386795044, 0.8884425759315491
22, 0.6810400613787135, 0.70384, 0.6008625626564026, 0.8812697529792786
23, 0.691854528162692, 0.71552, 0.5726508498191833, 0.8931643962860107
24, 0.6842220357179517, 0.70656, 0.565000593662262, 0.9207302331924438
25, 0.6832432842974892, 0.7016, 0.5372763872146606, 0.9865071177482605
26, 0.6897576216555542, 0.71168, 0.5582597255706787, 0.9711240530014038
27, 0.6838102252434014, 0.7024, 0.5539926290512085, 0.955488383769989
28, 0.6957343203575878, 0.71632, 0.5560882687568665, 0.9250563979148865
29, 0.6783910860747868, 0.70416, 0.5042104125022888, 1.066650629043579
30, 0.6929865659843744, 0.71024, 0.4867149889469147, 1.0095871686935425
31, 0.6867584129543765, 0.70256, 0.46714410185813904, 1.0381884574890137
32, 0.6889393248370391, 0.70512, 0.4715254306793213, 1.052437663078308
33, 0.6737504206461995, 0.69104, 0.45802199840545654, 1.1993069648742676
34, 0.6908001995681451, 0.70944, 0.4503369927406311, 1.096915602684021
35, 0.6860108063856046, 0.70048, 0.4578615128993988, 1.0887506008148193
36, 0.6975645507944751, 0.71168, 0.40794309973716736, 1.1578565835952759
37, 0.683974474589338, 0.6952, 0.39326250553131104, 1.2247956991195679
38, 0.683985800477336, 0.696, 0.4350578188896179, 1.1919610500335693
39, 0.6833855989168325, 0.68992, 0.3677992820739746, 1.2539609670639038
40, 0.6779988745293957, 0.68848, 0.38707467913627625, 1.2780996561050415
41, 0.6742606225437702, 0.6848, 0.36980944871902466, 1.260862112045288
42, 0.6798667870421344, 0.68928, 0.36825811862945557, 1.291945219039917
43, 0.6831792311653708, 0.69296, 0.3515785038471222, 1.3033316135406494
44, 0.6762421839312656, 0.68816, 0.3243147134780884, 1.46258544921875
45, 0.6812243920580708, 0.68912, 0.34979355335235596, 1.4204323291778564
46, 0.6613275195226782, 0.67088, 0.3318593502044678, 1.535181999206543
47, 0.6692371388848867, 0.68064, 0.3352746367454529, 1.5013575553894043
48, 0.6795079846610127, 0.68736, 0.325852632522583, 1.4437962770462036
49, 0.6823434175062053, 0.68864, 0.29064643383026123, 1.4373034238815308
50, 0.6727875105623187, 0.68048, 0.264583021402359, 1.57698655128479
51, 0.6771358864122682, 0.68272, 0.2796478271484375, 1.544093132019043
52, 0.6688230727907788, 0.67552, 0.2700488567352295, 1.6926857233047485
53, 0.676393252726957, 0.68448, 0.26652753353118896, 1.6598660945892334
54, 0.6787105029753749, 0.68176, 0.28330302238464355, 1.553174376487732
55, 0.6764928895471229, 0.68432, 0.24780164659023285, 1.6991569995880127
56, 0.6717141105855943, 0.67344, 0.2485225349664688, 1.6595649719238281
57, 0.6734523912560257, 0.676, 0.22282695770263672, 1.8235440254211426
58, 0.6597612114745633, 0.66, 0.26613733172416687, 1.7216063737869263
59, 0.6706717616697232, 0.67472, 0.23224814236164093, 1.7333436012268066
