Epoch, Val_fscore, Val_acc, Train_loss, Val_loss
0, 0.3171771114656784, 0.43344, 1.8412939310073853, 1.3048721551895142
1, 0.44023262846808875, 0.50304, 1.4934844970703125, 1.1485353708267212
2, 0.5367697685817635, 0.5936, 1.3053547143936157, 1.113896369934082
3, 0.5889986690214584, 0.6072, 1.1876171827316284, 0.993798017501831
4, 0.6146232734367186, 0.64192, 1.1240675449371338, 0.929789662361145
5, 0.6331850614890505, 0.65424, 1.0682671070098877, 0.9038400650024414
6, 0.6338816973153122, 0.65568, 1.0447248220443726, 0.8927857279777527
7, 0.6422856989440927, 0.67232, 1.0178635120391846, 0.8653017282485962
8, 0.6571553622369573, 0.68192, 0.9373772740364075, 0.8282791972160339
9, 0.6809238773595335, 0.70656, 0.9386292695999146, 0.8044607639312744
10, 0.6761086159094353, 0.69904, 0.8995232582092285, 0.8151916265487671
11, 0.6870801105865956, 0.71248, 0.8623428344726562, 0.7894871830940247
12, 0.6462950977813386, 0.6688, 0.8497282266616821, 0.8853400945663452
13, 0.6768849930772943, 0.70432, 0.7892695069313049, 0.8037745356559753
14, 0.6771469173670485, 0.70544, 0.7842329144477844, 0.8298579454421997
15, 0.6959550657492495, 0.72112, 0.746472954750061, 0.7805580496788025
16, 0.6930292740002613, 0.71984, 0.7232182025909424, 0.8011077046394348
17, 0.6998666103865285, 0.72512, 0.6888770461082458, 0.7986153960227966
18, 0.6964835140137037, 0.7224, 0.692263126373291, 0.8180018663406372
19, 0.7033384515206687, 0.728, 0.6921154856681824, 0.8119357228279114
20, 0.6898232117035835, 0.7152, 0.6357018947601318, 0.8336405754089355
21, 0.6886079100329113, 0.71472, 0.6315857172012329, 0.8632571697235107
22, 0.6979263631323337, 0.72304, 0.5969939231872559, 0.8793160915374756
23, 0.6627880827603178, 0.6832, 0.5885598063468933, 0.988736629486084
24, 0.6945050707613268, 0.71552, 0.5927757620811462, 0.9509757161140442
25, 0.6932068989413213, 0.71648, 0.5718682408332825, 0.9160124063491821
26, 0.6921364536751342, 0.70976, 0.55772864818573, 0.8786960244178772
27, 0.7045078381678005, 0.72, 0.5333635807037354, 0.9054869413375854
28, 0.6893793018410803, 0.7104, 0.5333401560783386, 1.0136390924453735
29, 0.6939159157472335, 0.70736, 0.5443583130836487, 0.9840013384819031
30, 0.6957961281257998, 0.71296, 0.5428510308265686, 0.9180540442466736
31, 0.6925484787001093, 0.70752, 0.4798547625541687, 1.0226720571517944
32, 0.6819680724794116, 0.69744, 0.4622964859008789, 1.068625807762146
33, 0.6926752468489347, 0.70448, 0.469611257314682, 1.042210578918457
34, 0.695737136437003, 0.7096, 0.46125808358192444, 1.1199183464050293
35, 0.6970500701976675, 0.71136, 0.4238041341304779, 1.1168802976608276
36, 0.6922731691236074, 0.70032, 0.4209805130958557, 1.1670305728912354
37, 0.6978938959307472, 0.7136, 0.40515729784965515, 1.2588728666305542
38, 0.665126559803915, 0.6688, 0.40391331911087036, 1.2338448762893677
39, 0.6928524194617071, 0.704, 0.41698670387268066, 1.200254201889038
40, 0.6795864704409643, 0.69392, 0.3928614854812622, 1.371747612953186
41, 0.6954285291374103, 0.70656, 0.38239791989326477, 1.2149474620819092
42, 0.6954860756202156, 0.70208, 0.36975401639938354, 1.2678825855255127
43, 0.6865458375842203, 0.69248, 0.3495822548866272, 1.38289213180542
44, 0.6855399857879492, 0.69664, 0.3653580844402313, 1.3284977674484253
45, 0.6890654381053491, 0.6952, 0.3283874988555908, 1.3783279657363892
46, 0.6884324605405346, 0.6992, 0.3170279860496521, 1.4815621376037598
47, 0.6899814367731089, 0.69376, 0.3066016733646393, 1.4694123268127441
48, 0.6886629637771059, 0.69488, 0.3100147545337677, 1.4655427932739258
49, 0.6839355336605996, 0.69056, 0.40472108125686646, 1.3262404203414917
50, 0.6771132629236922, 0.68448, 0.33434993028640747, 1.4872890710830688
51, 0.6917346731468819, 0.6976, 0.27716264128685, 1.5489780902862549
52, 0.6875516619668389, 0.69296, 0.2590508759021759, 1.5634448528289795
53, 0.6694597217514398, 0.67616, 0.2863844037055969, 1.699005126953125
54, 0.6856170242914847, 0.69376, 0.3328637480735779, 1.485309362411499
55, 0.6810521252908552, 0.69024, 0.26325535774230957, 1.7293778657913208
56, 0.6782800908989655, 0.68048, 0.23186182975769043, 1.7578973770141602
57, 0.6866783427223816, 0.69184, 0.22580479085445404, 1.7820874452590942
58, 0.6876689800930162, 0.6928, 0.23892202973365784, 1.8292372226715088
59, 0.6876045023861908, 0.69344, 0.2493312656879425, 1.7640830278396606
60, 0.6736192866745246, 0.67568, 0.23692426085472107, 1.868117332458496
61, 0.6681063188907491, 0.67152, 0.2784861624240875, 1.83506441116333
62, 0.6787649395264399, 0.684, 0.22437065839767456, 1.865519404411316
63, 0.6796253749483899, 0.6832, 0.21412236988544464, 1.87188720703125
64, 0.6650546502555946, 0.6672, 0.21740634739398956, 1.9068938493728638
65, 0.6649102719310385, 0.67504, 0.2473912090063095, 2.0976078510284424
66, 0.6731405977517327, 0.67984, 0.26585274934768677, 1.7727597951889038
67, 0.6700460305153723, 0.67568, 0.19562020897865295, 2.0377891063690186
68, 0.6803580742638341, 0.68368, 0.17922906577587128, 2.0460829734802246
69, 0.6745215722432883, 0.68464, 0.1692274957895279, 2.2501773834228516
70, 0.6812585619533967, 0.68944, 0.15913286805152893, 2.3269383907318115
71, 0.6351663143592191, 0.64368, 0.16866105794906616, 2.801358222961426
72, 0.6763917109740528, 0.68448, 0.21608728170394897, 2.1777541637420654
73, 0.6735001915359313, 0.67264, 0.15531639754772186, 2.2429535388946533
74, 0.664186725310056, 0.66448, 0.17359492182731628, 2.1739609241485596
75, 0.6724587579089065, 0.67696, 0.18076439201831818, 2.2325406074523926
76, 0.6749868340753868, 0.67712, 0.2188902497291565, 2.1856071949005127
77, 0.6663466200809377, 0.67232, 0.19244138896465302, 2.2388644218444824
78, 0.6778525620611813, 0.68432, 0.17731830477714539, 2.2531003952026367
79, 0.6624697824128446, 0.66896, 0.1496533453464508, 2.429466485977173
80, 0.6546707998443904, 0.66, 0.18291962146759033, 2.4451045989990234
81, 0.6735633160826753, 0.67728, 0.12036991119384766, 2.428375720977783
