res_4-21-2025_21:53, 0.5328239971361711, 0.6624
res_4-26-2025_11:46, 0.5327035295297586, 0.6592
res_4-29-2025_21:40, 0.5309758947543248, 0.65664
res_4-30-2025_10:11, 0.6853976896744712, 0.67632
